,ALL SHARE rt,HEALTHCARE rt,MANUFACTURING rt,MOTORS rt,PLANTATIONS rt,SERVICES rt,TELECOMUNICATION rt,TRADING rt,CONSTRUCTION/ENG rt,DIVERS HOLDINGS rt,INFO TECHNOLOGY rt,INVESTMENT TRUST rt,OIL PALMS rt,CHEMICALS & PHARMACEUTICAL rt,FOOTWEAR & TEXTILES rt,HOTELS & TRAVELS rt,LAND & PROPERTY rt,POWER & ENERGY rt,STORES & SUPPLIES rt,BANKS FINANCE & INS rt,BEVERAGES FOOD & TOBACCO rt,S&P SRI LANKA rt,MSCI SRI LANKA rt,ALL SHARE pt,HEALTHCARE pt,MANUFACTURING pt,MILANKA pt,MOTORS pt,PLANTATIONS pt,SERVICES pt,TELECOMUNICATION pt,TRADING pt,CONSTRUCTION/ENG pt,DIVERS HOLDINGS pt,INFO TECHNOLOGY pt,INVESTMENT TRUST pt,OIL PALMS pt,CHEMICALS & PHARMACEUTICAL pt,FOOTWEAR & TEXTILES pt,HOTELS & TRAVELS pt,LAND & PROPERTY pt,POWER & ENERGY pt,STORES & SUPPLIES pt,BANKS FINANCE & INS pt,BEVERAGES FOOD & TOBACCO pt,S&P SRI LANKA pt,MSCI SRI LANKA pt,Monday Dummy,Tuesday Dummy,Wednesday Dummy,Thursday Dummy,Friday Dummy,MSCI World Index,Du,Dd,ALL SHARE %,HEALTHCARE %,MANUFACTURING %,MOTORS %,PLANTATIONS %,SERVICES %,TELECOMUNICATION %,TRADING %,CONSTRUCTION/ENG %,DIVERS HOLDINGS %,INFO TECHNOLOGY %,INVESTMENT TRUST %,OIL PALMS %,CHEMICALS & PHARMACEUTICAL %,FOOTWEAR & TEXTILES %,HOTELS & TRAVELS %,LAND & PROPE%Y %,POWER & ENERGY %,STORES & SUPPLIES %,BANKS FINANCE & INS %,BEVERAGES FOOD & TOBACCO %
2013-08-13,0.002058159,-0.002523926,0.001836989,0.006354378,-0.004312294,-0.002986944,0.002483394,-0.001234326,0.021496836,-0.002895833,-0.05441071,-0.003344324,0,-0.005984083,-0.020369308,0.005663601,0.000833174,0.03747848,0.012916166,0.003204431,0.002905246,-0.000852879,-0.005640868,8.723047339,6.499471201,8.019734498,8.05933313,9.657007562,6.578751087,10.07271669,5.083079979,9.631533149,7.988461541,7.560429362,3.827771453,9.808871882,11.47922069,8.839181034,6.689910166,8.076297777,6.356715115,4.791068671,10.06515987,9.481539341,9.955364851,5.552339238,6.565181868,0,1,0,0,0,0.00304,1,0,0.2058159,-0.2523926,0.1836989,0.6354378,-0.4312294,-0.2986944,0.2483394,-0.1234326,2.1496836,-0.2895833,-5.441071,-0.3344324,0,-0.5984083,-2.0369308,0.5663601,0.0833174,3.747848,1.2916166,0.3204431,0.2905246
2013-08-14,0.010654643,0.000556412,-0.00389196,-0.007270975,-0.002072626,-0.006063645,-0.003727407,-0.002683779,-0.010966811,0.008306247,-0.034757234,-0.002762345,-0.000301952,-0.006028857,0.008912605,0.007962496,0.005812863,0.001825121,0.000114841,0.000910731,0.039127718,0.007149374,0.005233198,8.733701981,6.500027613,8.015842538,8.05933313,9.649736587,6.576678461,10.06665305,5.079352572,9.628849371,7.97749473,7.568735609,3.793014219,9.806109536,11.47891874,8.833152177,6.698822771,8.084260273,6.362527978,4.792893792,10.06527471,9.482450072,9.994492569,5.559488612,6.570415066,0,0,1,0,0,-0.02231,0,1,1.0654643,0.0556412,-0.389196,-0.7270975,-0.2072626,-0.6063645,-0.3727407,-0.2683779,-1.0966811,0.8306247,-3.4757234,-0.2762345,-0.0301952,-0.6028857,0.8912605,0.7962496,0.5812863,0.1825121,0.0114841,0.0910731,3.9127718
2013-08-15,0.001839281,-0.021533332,-0.001999647,-0.006071482,0.005180459,-0.000673416,0,-0.000855801,-0.001916321,-0.006615559,0.034757234,-0.010029037,0.001006978,0.005315491,-0.002319528,-0.010386717,-0.007132377,0.000745681,0.009085776,-0.006349669,0.025434895,0.002922292,-0.000573262,8.735541263,6.478494281,8.013842891,8.05933313,9.643665105,6.58185892,10.06597963,5.079352572,9.627993569,7.975578409,7.56212005,3.827771453,9.7960805,11.47992571,8.838467668,6.696503243,8.073873556,6.355395602,4.793639473,10.07436049,9.476100403,10.01992746,5.562410904,6.569841804,0,0,0,1,0,0.00308,1,0,0.1839281,-2.1533332,-0.1999647,-0.6071482,0.5180459,-0.0673416,0,-0.0855801,-0.1916321,-0.6615559,3.4757234,-1.0029037,0.1006978,0.5315491,-0.2319528,-1.0386717,-0.7132377,0.0745681,0.9085776,-0.6349669,2.5434895
2013-08-16,0.002105465,0.00757504,0.010223786,0.006113369,-0.002538266,0.003816959,0.001244013,0.000594531,-0.003450381,-0.006319565,-0.034757234,-0.000191521,-0.001006978,-0.018494946,-0.002151602,0.003061198,-0.006046842,0.007508596,-0.063649009,0.004047998,0.00826798,-0.005235413,-0.003523868,8.737646728,6.486069321,8.024066677,8.05933313,9.649778474,6.579320654,10.06979659,5.080596585,9.6285881,7.972128028,7.555800486,3.793014219,9.795888979,11.47891874,8.819972722,6.69435164,8.076934755,6.34934876,4.801148069,10.01071148,9.480148401,10.02819544,5.557175492,6.566317937,0,0,0,0,1,0.01323,1,0,0.2105465,0.757504,1.0223786,0.6113369,-0.2538266,0.3816959,0.1244013,0.0594531,-0.3450381,-0.6319565,-3.4757234,-0.0191521,-0.1006978,-1.8494946,-0.2151602,0.3061198,-0.6046842,0.7508596,-6.3649009,0.4047998,0.826798
2013-08-19,-0.001424036,0.003971127,-0.008455299,0.000409753,0.000166641,0.008746603,-0.018381371,-0.021953881,-0.002683814,0.000193516,0,-0.001048448,0.002048977,-0.001536327,-0.003323045,-0.00086701,0.00263583,-0.014990549,0.04695018,-0.004893174,0.00544806,-0.002821531,0.00584292,8.736222692,6.490040448,8.015611378,8.05933313,9.650188227,6.579487295,10.07854319,5.062215214,9.606634219,7.969444214,7.555994002,3.793014219,9.794840531,11.48096771,8.818436395,6.691028595,8.076067744,6.351984589,4.78615752,10.05766166,9.475255227,10.0336435,5.554353961,6.572160857,1,0,0,0,0,-0.01137,0,1,-0.1424036,0.3971127,-0.8455299,0.0409753,0.0166641,0.8746603,-1.8381371,-2.1953881,-0.2683814,0.0193516,0,-0.1048448,0.2048977,-0.1536327,-0.3323045,-0.086701,0.263583,-1.4990549,4.695018,-0.4893174,0.544806
2013-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.736222692,6.490040448,8.015611378,8.05933313,9.650188227,6.579487295,10.07854319,5.062215214,9.606634219,7.969444214,7.555994002,3.793014219,9.794840531,11.48096771,8.818436395,6.691028595,8.076067744,6.351984589,4.78615752,10.05766166,9.475255227,10.0336435,5.554353961,6.572160857,0,1,0,0,0,-0.00076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-21,-0.017449582,-0.010809101,-0.006391217,0.002988822,-0.012772672,-0.018732465,0.001265503,-0.004561267,-0.011510873,-0.018734465,0.036930676,-0.00827451,0.010098674,-0.006679861,-0.023715632,-0.008877927,-0.01849184,-0.010232413,-0.033546677,-0.007053019,-0.046297457,-0.01761042,-0.030917316,8.71877311,6.479231348,8.009220162,8.05933313,9.653177049,6.566714623,10.05981073,5.063480717,9.602072952,7.95793334,7.537259537,3.829944894,9.786566021,11.49106639,8.811756534,6.667312963,8.067189817,6.333492749,4.775925106,10.02411498,9.468202208,9.987346048,5.536743541,6.541243541,0,0,1,0,0,-0.00913,0,1,-1.7449582,-1.0809101,-0.6391217,0.2988822,-1.2772672,-1.8732465,0.1265503,-0.4561267,-1.1510873,-1.8734465,3.6930676,-0.827451,1.0098674,-0.6679861,-2.3715632,-0.8877927,-1.849184,-1.0232413,-3.3546677,-0.7053019,-4.6297457
2013-08-22,-0.005046497,0.00214668,-0.002569301,-0.023669867,-0.007056893,-0.006517923,0,0.003989215,-0.022617906,-0.004898265,0.035615237,0.000457938,-0.010103836,0.000917243,0.003985536,-0.001453318,-0.013102224,-0.006342784,-0.000972371,-0.002992512,-0.009022395,-0.004777991,-0.005202879,8.713726613,6.481378028,8.006650861,8.05933313,9.629507182,6.55965773,10.0532928,5.063480717,9.606062168,7.935315434,7.532361272,3.865560131,9.787023959,11.48096255,8.812673776,6.671298499,8.065736499,6.320390525,4.769582322,10.02314261,9.465209696,9.978323652,5.531965551,6.536040661,0,0,0,1,0,0.02068,1,0,-0.5046497,0.214668,-0.2569301,-2.3669867,-0.7056893,-0.6517923,0,0.3989215,-2.2617906,-0.4898265,3.5615237,0.0457938,-1.0103836,0.0917243,0.3985536,-0.1453318,-1.3102224,-0.6342784,-0.0972371,-0.2992512,-0.9022395
2013-08-23,-0.022272599,-0.010609485,-0.010582818,-0.00763746,-0.003419292,-5.34E-05,-0.007680871,-0.011338012,-0.000125266,-0.017218246,-0.011802034,-0.014670674,0.003813512,-0.017757943,-0.018499987,-0.003688276,-0.012510687,-0.017372394,-0.037467424,-0.008041278,-0.069891843,-0.025861955,-0.031807878,8.691454014,6.470768544,7.996068043,8.05933313,9.621869722,6.556238438,10.05323943,5.055799846,9.594724156,7.935190169,7.515143026,3.853758097,9.772353285,11.48477606,8.794915833,6.652798511,8.062048223,6.307879838,4.752209929,9.985675189,9.457168418,9.90843181,5.506103596,6.504232783,0,0,0,0,1,-0.01091,0,1,-2.2272599,-1.0609485,-1.0582818,-0.763746,-0.3419292,-0.00534,-0.7680871,-1.1338012,-0.0125266,-1.7218246,-1.1802034,-1.4670674,0.3813512,-1.7757943,-1.8499987,-0.3688276,-1.2510687,-1.7372394,-3.7467424,-0.8041278,-6.9891843
2013-08-26,-0.009483944,-0.008082359,-0.010052853,-0.007067412,-0.000853097,-0.020467238,-0.016901087,-0.020922618,-0.007930746,-0.006262658,-0.023813203,-0.01972118,-0.010722619,0.007262297,-0.020269863,-0.001558699,-0.019891175,-0.009541229,-0.023776286,-0.003151154,-0.020277208,-0.004967841,-0.001295821,8.68197007,6.462686184,7.986015189,8.05933313,9.61480231,6.555385341,10.03277219,5.038898759,9.573801537,7.927259423,7.508880368,3.829944894,9.752632104,11.47405344,8.80217813,6.632528648,8.060489524,6.287988663,4.742668699,9.961898903,9.454017264,9.888154601,5.501135754,6.502936962,1,0,0,0,0,-0.0058,0,1,-0.9483944,-0.8082359,-1.0052853,-0.7067412,-0.0853097,-2.0467238,-1.6901087,-2.0922618,-0.7930746,-0.6262658,-2.3813203,-1.972118,-1.0722619,0.7262297,-2.0269863,-0.1558699,-1.9891175,-0.9541229,-2.3776286,-0.3151154,-2.0277208
2013-08-27,0.004685688,-0.002437501,-0.007337471,-0.012933496,-0.010610558,0.001324238,0.018810942,-0.000917476,-0.018883293,-0.017095473,-0.03468045,-0.012441431,-0.019905101,-0.010844137,-0.021832603,-0.000189481,-0.01562122,-0.008314055,-0.012851637,-0.008585798,0.053472792,-0.012404661,-0.020559234,8.686655758,6.460248683,7.978677718,8.05933313,9.601868814,6.544774782,10.03409643,5.057709701,9.572884061,7.90837613,7.491784895,3.795264445,9.740190673,11.45414834,8.791333993,6.610696045,8.060300043,6.272367443,4.734354644,9.949047266,9.445431466,9.941627393,5.488731093,6.482377728,0,1,0,0,0,-0.00083,0,1,0.4685688,-0.2437501,-0.7337471,-1.2933496,-1.0610558,0.1324238,1.8810942,-0.0917476,-1.8883293,-1.7095473,-3.468045,-1.2441431,-1.9905101,-1.0844137,-2.1832603,-0.0189481,-1.562122,-0.8314055,-1.2851637,-0.8585798,5.3472792
2013-08-28,-0.029144257,-0.004138586,-0.026421446,-0.012755762,-0.016129966,-0.045463823,-0.018810942,-0.018849026,-0.010845484,-0.064991805,-0.035693563,-0.024730525,0.001404863,-0.007862668,-0.009533863,-0.004910592,-0.033710842,-0.02870584,-0.011086792,-0.026372687,-0.030141414,-0.044108024,-0.0715238,8.657511501,6.456110097,7.952256271,8.05933313,9.589113053,6.528644816,9.988632606,5.038898759,9.554035035,7.897530646,7.42679309,3.759570882,9.715460148,11.4555532,8.783471325,6.601162182,8.055389451,6.238656601,4.705648805,9.937960474,9.419058779,9.91148598,5.444623069,6.410853928,0,0,1,0,0,0.01108,1,0,-2.9144257,-0.4138586,-2.6421446,-1.2755762,-1.6129966,-4.5463823,-1.8810942,-1.8849026,-1.0845484,-6.4991805,-3.5693563,-2.4730525,0.1404863,-0.7862668,-0.9533863,-0.4910592,-3.3710842,-2.870584,-1.1086792,-2.6372687,-3.0141414
2013-08-29,0.012413078,0.002666961,0.010584258,0.011579467,-0.004084477,0.002000065,0.001942377,-6.60E-05,0.011021941,0.015605896,0.060556108,0.001900817,0.008314675,-0.017103549,0.012731974,0.004812679,0.023540941,0.01249286,0.004416006,0.014469943,0.019432384,0.018360919,0.023271957,8.669924579,6.458777059,7.962840529,8.05933313,9.600692519,6.52456034,9.990632671,5.040841136,9.553969083,7.908552587,7.442398987,3.820126991,9.717360966,11.46386788,8.766367776,6.613894155,8.06020213,6.262197542,4.718141665,9.94237648,9.433528722,9.930918364,5.462983988,6.434125885,0,0,0,1,0,0.02468,1,0,1.2413078,0.2666961,1.0584258,1.1579467,-0.4084477,0.2000065,0.1942377,-0.0066,1.1021941,1.5605896,6.0556108,0.1900817,0.8314675,-1.7103549,1.2731974,0.4812679,2.3540941,1.249286,0.4416006,1.4469943,1.9432384
2013-08-30,0.001540428,0.017964508,0.004176184,-0.008232776,0.001026348,0.017154986,0.006511741,0.006890123,-0.010735803,0.004856833,0.088891506,0.009776565,0,0.043674118,0.021435412,-0.003182641,0.008185792,0.001338868,0.041416054,0.007889243,-0.009988811,0.001271456,-0.002184683,8.671465007,6.476741567,7.967016713,8.05933313,9.592459743,6.525586687,10.00778766,5.047352877,9.560859206,7.897816783,7.447255819,3.909018496,9.727137531,11.46386788,8.810041894,6.635329567,8.05701949,6.270383334,4.719480532,9.983792534,9.441417965,9.920929553,5.464255444,6.431941202,0,0,0,0,1,-0.02585,0,1,0.1540428,1.7964508,0.4176184,-0.8232776,0.1026348,1.7154986,0.6511741,0.6890123,-1.0735803,0.4856833,8.8891506,0.9776565,0,4.3674118,2.1435412,-0.3182641,0.8185792,0.1338868,4.1416054,0.7889243,-0.9988811
2013-09-02,-0.008835568,-0.017118842,-0.01380382,0.001389793,-0.010444459,0.02045987,0.010929071,-0.00952256,-0.012750935,-0.007044549,0,-0.009999436,0,-0.016023351,-0.031290896,-0.004945874,-0.012619965,-0.001696202,-0.084309488,-0.003487941,-0.022699295,-0.008208097,-0.008699108,8.662629439,6.459622725,7.953212893,8.05933313,9.593849536,6.515142228,10.02824753,5.058281948,9.551336645,7.885065849,7.44021127,3.909018496,9.717138095,11.46386788,8.794018542,6.604038671,8.052073616,6.257763369,4.71778433,9.899483045,9.437930025,9.898230257,5.456047347,6.423242093,1,0,0,0,0,-0.01783,0,1,-0.8835568,-1.7118842,-1.380382,0.1389793,-1.0444459,2.045987,1.0929071,-0.952256,-1.2750935,-0.7044549,0,-0.9999436,0,-1.6023351,-3.1290896,-0.4945874,-1.2619965,-0.1696202,-8.4309488,-0.3487941,-2.2699295
2013-09-03,-0.005263955,-0.002366531,-0.016063222,0.000451029,-0.010494838,-0.001419962,-0.028628648,-0.006266268,-0.000233347,-0.004336768,-0.031793997,-0.006847017,-0.011314269,-0.000758474,-0.034683486,-0.002123069,-0.014917729,-0.010057556,-0.00659699,-0.011204891,0.008720791,-0.00470851,0.005226603,8.657365484,6.457256193,7.937149671,8.05933313,9.594300565,6.50464739,10.02682756,5.0296533,9.545070378,7.884832502,7.435874503,3.8772245,9.710291078,11.45255361,8.793260068,6.569355185,8.049950547,6.24284564,4.707726774,9.892886055,9.426725134,9.906951048,5.451338838,6.428468696,0,1,0,0,0,-0.02989,0,1,-0.5263955,-0.2366531,-1.6063222,0.0451029,-1.0494838,-0.1419962,-2.8628648,-0.6266268,-0.0233347,-0.4336768,-3.1793997,-0.6847017,-1.1314269,-0.0758474,-3.4683486,-0.2123069,-1.4917729,-1.0057556,-0.659699,-1.1204891,0.8720791
2013-09-04,-0.001299441,-0.012648103,-0.011981313,-0.001372795,-0.006064082,-0.021433454,-0.00261986,-0.015355244,0,-0.004699243,-0.011664369,-0.004700958,0.00103376,-0.002634855,0.001373704,-0.002508217,-0.004911716,0.002703922,-0.002553653,-0.001170968,0.006537329,-0.000901423,-0.002792867,8.656066043,6.444608091,7.925168358,8.05933313,9.59292777,6.498583309,10.00539411,5.02703344,9.529715133,7.884832502,7.43117526,3.865560131,9.705590119,11.45358737,8.790625212,6.570728889,8.04744233,6.237933924,4.710430697,9.890332402,9.425554166,9.913488377,5.450437415,6.42567583,0,0,1,0,0,-0.00698,0,1,-0.1299441,-1.2648103,-1.1981313,-0.1372795,-0.6064082,-2.1433454,-0.261986,-1.5355244,0,-0.4699243,-1.1664369,-0.4700958,0.103376,-0.2634855,0.1373704,-0.2508217,-0.4911716,0.2703922,-0.2553653,-0.1170968,0.6537329
2013-09-05,-0.010129654,0.005498916,-0.023435644,-0.010830756,0.013696796,-0.028758796,-0.001969409,-0.010993405,-0.008638162,-0.007027879,0,-0.014162766,-0.013154645,-0.032740932,-0.007607059,-0.005833109,-0.013791423,-0.016791863,-0.022829604,-0.007270788,-0.017491308,-0.011141455,-0.011346759,8.645936389,6.450107007,7.901732715,8.05933313,9.582097013,6.512280105,9.976635314,5.025064031,9.518721728,7.87619434,7.424147381,3.865560131,9.691427353,11.44043273,8.75788428,6.56312183,8.041609221,6.224142501,4.693638834,9.867502798,9.418283378,9.895997069,5.43929596,6.41432907,0,0,0,1,0,-0.00062,0,1,-1.0129654,0.5498916,-2.3435644,-1.0830756,1.3696796,-2.8758796,-0.1969409,-1.0993405,-0.8638162,-0.7027879,0,-1.4162766,-1.3154645,-3.2740932,-0.7607059,-0.5833109,-1.3791423,-1.6791863,-2.2829604,-0.7270788,-1.7491308
2013-09-06,-0.002526492,0.004305084,-0.002820448,4.21E-05,-0.000534775,0.017978222,-0.004676445,0.00336191,-0.001824104,-0.004431123,0.011664369,0.002105541,0.012692946,0.017594098,0.026464677,0.003225571,-0.000772897,0.001920352,-0.002814288,0.005332819,-0.017874505,0.000520969,-0.004152544,8.643409897,6.454412091,7.898912267,8.05933313,9.582139073,6.51174533,9.994613536,5.020387586,9.522083638,7.874370236,7.419716258,3.8772245,9.693532894,11.45312567,8.775478379,6.589586507,8.044834792,6.223369604,4.695559186,9.86468851,9.423616197,9.878122564,5.439816929,6.410176527,0,0,0,0,1,0.00441,1,0,-0.2526492,0.4305084,-0.2820448,0.00421,-0.0534775,1.7978222,-0.4676445,0.336191,-0.1824104,-0.4431123,1.1664369,0.2105541,1.2692946,1.7594098,2.6464677,0.3225571,-0.0772897,0.1920352,-0.2814288,0.5332819,-1.7874505
2013-09-09,-0.011949175,0.006321441,-0.00774233,-0.005898739,-0.005826749,0.012642866,-0.012088351,-0.00417107,-0.01709063,-0.006843616,0.031793997,0.00621721,-0.000594686,-0.005161951,-0.008711614,-0.007159144,-0.002004387,-0.013427959,-0.000280721,-0.003047315,-0.036518926,-0.012402989,-0.016597479,8.631460722,6.460733532,7.891169937,8.05933313,9.576240334,6.50591858,10.0072564,5.008299234,9.517912568,7.857279606,7.412872642,3.909018496,9.699750104,11.45253099,8.770316427,6.580874893,8.037675648,6.221365218,4.682131227,9.864407789,9.420568882,9.841603638,5.42741394,6.393579048,1,0,0,0,0,0.01506,1,0,-1.1949175,0.6321441,-0.774233,-0.5898739,-0.5826749,1.2642866,-1.2088351,-0.417107,-1.709063,-0.6843616,3.1793997,0.621721,-0.0594686,-0.5161951,-0.8711614,-0.7159144,-0.2004387,-1.3427959,-0.0280721,-0.3047315,-3.6518926
2013-09-10,0.011012665,-0.011670102,0.025816175,0.004294381,0.003148575,0.002174146,0.032541902,0.005453009,0.030465824,0.008950998,0.011171072,0.022309692,-0.001034853,0.008011042,0.019580469,0.004937056,0.01239824,0.014067257,0.002583296,0.007666894,0.013880466,0.009316634,0.009804734,8.642473386,6.44906343,7.916986112,8.05933313,9.580534716,6.509067155,10.00943055,5.040841136,9.523365577,7.88774543,7.421823639,3.920189568,9.722059796,11.45149613,8.778327469,6.600455362,8.042612704,6.233763457,4.696198484,9.866991085,9.428235776,9.855484104,5.436730574,6.403383782,0,1,0,0,0,-0.01487,0,1,1.1012665,-1.1670102,2.5816175,0.4294381,0.3148575,0.2174146,3.2541902,0.5453009,3.0465824,0.8950998,1.1171072,2.2309692,-0.1034853,0.8011042,1.9580469,0.4937056,1.239824,1.4067257,0.2583296,0.7666894,1.3880466
2013-09-11,0.011034072,0.024163466,0.026981092,0.014231653,0.006178727,-0.037287648,-0.007857438,0.011049065,0.009952449,0.004016849,0.064154099,0.017407701,-0.011784039,-0.000580883,0.035058029,0.000102864,0.018178961,0.014682156,0.040461596,0.0005226,0.039340029,0.011600355,0.006351858,8.653507458,6.473226896,7.943967203,8.05933313,9.594766369,6.515245882,9.9721429,5.032983698,9.534414642,7.897697879,7.425840488,3.984343667,9.739467497,11.43971209,8.777746586,6.635513391,8.042715569,6.251942418,4.71088064,9.907452681,9.428758375,9.894824133,5.448330929,6.409735641,0,0,1,0,0,-0.0147,0,1,1.1034072,2.4163466,2.6981092,1.4231653,0.6178727,-3.7287648,-0.7857438,1.1049065,0.9952449,0.4016849,6.4154099,1.7407701,-1.1784039,-0.0580883,3.5058029,0.0102864,1.8178961,1.4682156,4.0461596,0.05226,3.9340029
2013-09-12,0.002490696,0.022567221,-0.001544555,-0.002162646,0.003473586,0.015952769,0.001303017,0.016500966,-0.005843698,0.011159733,0.030777296,-0.004627616,0.010049905,-0.00216626,-0.012590914,0.008115356,0.004881902,0.007082373,-0.008183011,-0.000389914,-0.007413627,0.001290212,0.001085414,8.655998154,6.495794117,7.942422648,8.05933313,9.592603722,6.518719468,9.988095669,5.034286714,9.550915608,7.891854181,7.437000221,4.015120963,9.734839881,11.449762,8.775580327,6.622922477,8.050830924,6.256824321,4.717963013,9.89926967,9.428368462,9.887410507,5.449621141,6.410821055,0,0,0,1,0,0.02444,1,0,0.2490696,2.2567221,-0.1544555,-0.2162646,0.3473586,1.5952769,0.1303017,1.6500966,-0.5843698,1.1159733,3.0777296,-0.4627616,1.0049905,-0.216626,-1.2590914,0.8115356,0.4881902,0.7082373,-0.8183011,-0.0389914,-0.7413627
2013-09-13,0.000863062,-0.008049218,-0.002779099,0.019273385,0.000811227,-0.004810362,0.012423324,0.013650611,0.001475326,0.000206146,0.02775485,0.013208913,-0.011106195,0.010307817,0.013837396,0.003914024,-0.000613732,0.007830615,-0.003506373,-0.001423471,-0.000604318,-0.000515885,-0.002476795,8.656861216,6.487744899,7.939643549,8.05933313,9.611877107,6.519530695,9.983285307,5.046710038,9.564566219,7.893329507,7.437206367,4.042875814,9.748048793,11.4386558,8.785888144,6.636759873,8.054744948,6.256210588,4.725793628,9.895763297,9.426944991,9.886806189,5.449105256,6.40834426,0,0,0,0,1,0.01267,1,0,0.0863062,-0.8049218,-0.2779099,1.9273385,0.0811227,-0.4810362,1.2423324,1.3650611,0.1475326,0.0206146,2.775485,1.3208913,-1.1106195,1.0307817,1.3837396,0.3914024,-0.0613732,0.7830615,-0.3506373,-0.1423471,-0.0604318
2013-09-16,-0.003369464,0.000334779,-0.010394635,-0.011399163,-0.003293241,-0.001952845,-0.032348362,0.014904406,-0.011739379,0.011302202,0.038383509,0.006182084,0.014231718,0.00590492,-0.017433612,-0.007808218,-0.013676087,-0.023405992,-0.000205603,0.000131247,-0.010263408,0.001117415,0.001040836,8.653491752,6.488079678,7.929248914,8.05933313,9.600477945,6.516237454,9.981332462,5.014361676,9.579470625,7.881590128,7.448508569,4.081259323,9.754230878,11.45288752,8.791793064,6.619326261,8.04693673,6.242534501,4.702387637,9.895557694,9.427076238,9.876542781,5.45022267,6.409385096,1,0,0,0,0,-0.00241,0,1,-0.3369464,0.0334779,-1.0394635,-1.1399163,-0.3293241,-0.1952845,-3.2348362,1.4904406,-1.1739379,1.1302202,3.8383509,0.6182084,1.4231718,0.590492,-1.7433612,-0.7808218,-1.3676087,-2.3405992,-0.0205603,0.0131247,-1.0263408
2013-09-17,-0.004347917,-0.003704018,-0.006389775,-0.008476888,0.000961034,0.017690699,0.00602591,0.000757417,-0.000502377,-0.007546015,-0.026869076,-0.000865298,-0.004053957,-0.028047654,-0.01090737,-0.002685882,0.000971987,0.009392284,-0.010716917,-0.00235217,-0.00840835,-0.003614617,0.001700555,8.649143835,6.48437566,7.922859139,8.05933313,9.592001056,6.517198488,9.999023161,5.020387586,9.580228042,7.881087751,7.440962554,4.054390247,9.75336558,11.44883356,8.763745409,6.608418891,8.044250848,6.243506488,4.711779921,9.884840777,9.424724068,9.868134431,5.446608053,6.411085651,0,1,0,0,0,0.02057,1,0,-0.4347917,-0.3704018,-0.6389775,-0.8476888,0.0961034,1.7690699,0.602591,0.0757417,-0.0502377,-0.7546015,-2.6869076,-0.0865298,-0.4053957,-2.8047654,-1.090737,-0.2685882,0.0971987,0.9392284,-1.0716917,-0.235217,-0.840835
2013-09-18,-0.000792565,-0.00261478,0.004028618,-0.001497658,0.010569353,0.019427454,0.018511174,-0.015505352,0.00011334,0.001067261,0.019241274,0.01289863,-0.000519263,0.002845263,-0.002322913,0.005099577,0.008898233,-0.004233668,0.002831369,0,-0.015220957,-0.001380441,-0.001196995,8.64835127,6.48176088,7.926887757,8.05933313,9.590503398,6.527767841,10.01845062,5.038898759,9.56472269,7.881201091,7.442029815,4.073631521,9.76626421,11.4483143,8.766590672,6.606095979,8.049350426,6.252404721,4.707546253,9.887672146,9.424724068,9.852913473,5.445227612,6.409888657,0,0,1,0,0,0.00503,1,0,-0.0792565,-0.261478,0.4028618,-0.1497658,1.0569353,1.9427454,1.8511174,-1.5505352,0.011334,0.1067261,1.9241274,1.289863,-0.0519263,0.2845263,-0.2322913,0.5099577,0.8898233,-0.4233668,0.2831369,0,-1.5220957
2013-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64835127,6.48176088,7.926887757,8.05933313,9.590503398,6.527767841,10.01845062,5.038898759,9.56472269,7.881201091,7.442029815,4.073631521,9.76626421,11.4483143,8.766590672,6.606095979,8.049350426,6.252404721,4.707546253,9.887672146,9.424724068,9.852913473,5.445227612,6.409888657,0,0,0,1,0,0.00764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
